Date,Open,High,Low,Close,Volume,hash-rate,difficulty,output-volume
2022-07-24,22465.509765625,22974.001953125,22306.83984375,22609.1640625,23565495303,216126988.1384872,27692567959234.0,1699845.6369709196
2022-07-25,22607.15625,22649.12109375,21361.642578125,21361.701171875,35574561406,195477912.83863172,27692567959234.0,3753288.8881868296
2022-07-26,21361.12109375,21361.12109375,20776.81640625,21239.75390625,28624673855,220256803.1984583,27692567959234.0,5210200.533501431
2022-07-27,21244.169921875,22986.529296875,21070.806640625,22930.548828125,31758955233,227139828.29841012,27692567959234.0,3749740.110883333
2022-07-28,22933.640625,24110.470703125,22722.265625,23843.88671875,40212386158,194101307.8186414,27692567959234.0,3178041.8131235903
2022-07-29,23845.212890625,24294.787109375,23481.173828125,23804.6328125,35887249746,200984332.91859323,27692567959234.0,3425362.2152062766
2022-07-30,23796.818359375,24572.580078125,23580.5078125,23656.20703125,28148218301,177582047.57875702,27692567959234.0,1805369.2393478816
2022-07-31,23652.0703125,24121.642578125,23275.703125,23336.896484375,23553591896,209243963.0385354,27692567959234.0,1566853.9576974483
2022-08-01,23336.71875,23464.787109375,22890.796875,23314.19921875,25849159141,187218282.71868956,27692567959234.0,3451792.690272312
2022-08-02,23308.43359375,23415.041015625,22710.083984375,22978.1171875,28389250717,213373778.09850645,27692567959234.0,3848350.0719659138
2022-08-03,22981.302734375,23578.650390625,22747.8359375,22846.5078125,26288169966,199607727.89860287,27692567959234.0,4346314.72139846
2022-08-04,22848.21484375,23198.009765625,22485.701171875,22630.95703125,25120229769,183173748.8020644,27915356836850.324,3705608.540538079
2022-08-05,22626.833984375,23422.828125,22612.177734375,23289.314453125,28881249043,210085555.03954557,28174668481289.0,4429126.362053216
2022-08-06,23291.423828125,23326.5625,22961.279296875,22961.279296875,15978259885,225491829.07577893,28174668481289.0,2376954.013019606
2022-08-07,22963.505859375,23359.009765625,22894.556640625,23175.890625,15886817043,222690688.3419183,28174668481289.0,1245601.1011729778
2022-08-08,23179.52734375,24203.689453125,23176.546875,23809.486328125,28575544847,201682132.83796376,28174668481289.0,5535643.639714604
2022-08-09,23811.484375,23898.615234375,22982.0,23164.318359375,23555719219,200281562.47103348,28174668481289.0,3982542.211739573
2022-08-10,23162.8984375,24127.4140625,22771.51953125,23947.642578125,32837431722,207284414.30568495,28174668481289.0,4707647.916283882
2022-08-11,23948.345703125,24822.62890625,23900.99609375,23957.529296875,37127036580,196079851.3702425,28174668481289.0,3822312.045913875
2022-08-12,23957.203125,24412.56640625,23657.265625,24402.818359375,27265804688,215687836.5072668,28174668481289.0,2556005.268895124
2022-08-13,24402.1875,24860.05078125,24346.115234375,24424.068359375,22987346289,194679281.00331223,28174668481289.0,1766078.3451012822
2022-08-14,24429.056640625,24974.9140625,24206.259765625,24319.333984375,22994133555,186275858.8017304,28174668481289.0,1232189.9675736786
2022-08-15,24318.31640625,25135.58984375,23839.775390625,24136.97265625,35123501685,203082703.20489404,28174668481289.0,3447594.1144452193
2022-08-16,24126.13671875,24228.416015625,23733.5,23883.291015625,27753685646,207284414.30568495,28174668481289.0,3290019.375942128
2022-08-17,23881.31640625,24407.05859375,23243.353515625,23335.998046875,30931623076,180673577.33400917,28174668481289.0,3486262.9541284684
2022-08-18,23341.0390625,23563.83203125,23177.6015625,23212.73828125,23747613147,202403376.0331685,28275424991711.293,2472311.307709068
2022-08-19,23213.3125,23213.3125,20868.84765625,20877.552734375,40509610260,250867150.78611156,28351606743494.0,4540414.320883608
2022-08-20,20872.841796875,21350.806640625,20856.73046875,21166.060546875,27595671000,209995536.33219457,28351606743494.0,4251579.265391692
2022-08-21,21160.392578125,21668.845703125,21103.197265625,21534.12109375,23102307723,205767438.2852376,28351606743494.0,2235957.7253973833
2022-08-22,21531.462890625,21531.462890625,20939.18359375,21398.908203125,31666498758,204358072.2695853,28351606743494.0,5140360.63634013
2022-08-23,21401.044921875,21646.203125,20955.138671875,21528.087890625,31878280659,242410954.69219768,28351606743494.0,5178174.48151587
2022-08-24,21526.455078125,21783.076171875,21195.005859375,21395.01953125,31962253368,205767438.2852376,28351606743494.0,3602882.929386728
2022-08-25,21395.458984375,21789.63671875,21362.44140625,21600.904296875,31028679593,224089196.48871768,28351606743494.0,3252453.4203076763
2022-08-26,21596.0859375,21804.908203125,20199.482421875,20260.01953125,42326789564,248048418.754807,28351606743494.0,2905835.770471331
2022-08-27,20262.48046875,20340.775390625,19890.5234375,20041.73828125,30116729776,204358072.2695853,28351606743494.0,2997839.6654565064
2022-08-28,20041.03515625,20139.0546875,19616.814453125,19616.814453125,24366810591,226907928.52002233,28351606743494.0,1801926.9700546167
2022-08-29,19615.154296875,20357.462890625,19600.78515625,20297.994140625,32637854078,221270464.45741308,28351606743494.0,3703055.5399273834
2022-08-30,20298.611328125,20542.64453125,19617.640625,19796.80859375,34483360283,228317294.5356746,28351606743494.0,3449140.856145006
2022-08-31,19799.58203125,20420.990234375,19799.58203125,20049.763671875,33225232872,219862688.89188153,30293716756044.19,4242118.662207318
2022-09-01,20050.498046875,20198.390625,19653.96875,20127.140625,30182031010,212503108.15739748,30977051760460.0,4197325.022564245
2022-09-02,20126.072265625,20401.568359375,19814.765625,19969.771484375,29123998928,198644209.79930627,30977051760460.0,3912131.595785496
2022-09-03,19969.71875,20037.009765625,19698.35546875,19832.087890625,23613051457,226362006.5154886,30977051760460.0,1971909.483644446
2022-09-04,19832.470703125,19999.689453125,19636.81640625,19986.712890625,25245861652,258699436.01770127,30977051760460.0,2520344.7297812453
2022-09-05,19988.7890625,20031.16015625,19673.046875,19812.37109375,28813460025,235601272.08754936,30977051760460.0,4359954.353953268
2022-09-06,19817.724609375,20155.26953125,18800.171875,18837.66796875,43403978910,218662618.53877124,30977051760460.0,6433456.75445262
2022-09-07,18837.68359375,19427.171875,18644.466796875,19290.32421875,35239757134,224822128.92014512,30977051760460.0,5792815.361628444
2022-09-08,19289.94140625,19417.3515625,19076.71484375,19329.833984375,32194477850,195564454.60861945,30977051760460.0,4935443.096167318
2022-09-09,19328.140625,21439.41015625,19310.962890625,21381.15234375,48469528171,226362006.5154886,30977051760460.0,4131765.663908668
2022-09-10,21376.912109375,21760.275390625,21168.72265625,21680.5390625,36913738894,241760782.4689232,30977051760460.0,2332596.900838978
2022-09-11,21678.54296875,21770.552734375,21406.9453125,21769.255859375,34493951963,281797599.94785315,30977051760460.0,1309161.356705137
2022-09-12,21770.1484375,22439.181640625,21603.896484375,22370.44921875,50212088965,235601272.08754936,30977051760460.0,2424473.589455792
2022-09-13,22371.48046875,22673.8203125,20062.669921875,20296.70703125,51091116622,211972242.0735515,31125211237044.062,2854240.2616934623
2022-09-14,20184.5546875,20467.201171875,19793.396484375,20241.08984375,37872380889,202308899.97494468,32045359565303.0,4575128.29641882
2022-09-15,20242.2890625,20318.166015625,19636.734375,19701.2109375,36389011503,234168569.2623375,32045359565303.0,4070145.883629956
2022-09-16,19704.005859375,19870.62890625,19400.076171875,19772.583984375,30123362273,203901883.4393143,32045359565303.0,3118813.4483982488
2022-09-17,19777.033203125,20162.53125,19777.033203125,20127.576171875,24957448100,270807188.94283926,32045359565303.0,1862224.1661838284
2022-09-18,20127.234375,20127.234375,19387.4921875,19419.505859375,31254779144,245319453.51292503,32045359565303.0,1959548.7609477155
2022-09-19,19418.572265625,19639.48046875,18390.318359375,19544.12890625,40177002624,207087850.3680536,32045359565303.0,4848041.567004029
2022-09-20,19545.591796875,19602.45703125,18813.455078125,18890.7890625,36791346508,242133486.58418575,32045359565303.0,4501260.7516595125
2022-09-21,18891.283203125,19674.630859375,18290.314453125,18547.400390625,46363793975,224610668.47611964,32045359565303.0,4653045.127716519
2022-09-22,18534.650390625,19456.91015625,18415.591796875,19413.55078125,41135767926,203901883.4393143,32045359565303.0,3468487.3327136566
2022-09-23,19412.400390625,19464.671875,18617.552734375,19297.638671875,38896078052,215052767.68990183,32045359565303.0,2872055.0901027084
2022-09-24,19296.990234375,19310.197265625,18861.974609375,18937.01171875,26149643168,232575585.79796788,32045359565303.0,1573602.1006089486
2022-09-25,18936.310546875,19134.732421875,18696.46875,18802.09765625,23359966112,234168569.2623375,32045359565303.0,1805999.893671144
2022-09-26,18803.900390625,19274.873046875,18721.28515625,19222.671875,44148798321,238947519.65544644,32045359565303.0,3041921.6551333037
2022-09-27,19221.83984375,20338.455078125,18915.66796875,19110.546875,58571439619,205494866.90368393,32045359565303.0,2802125.310309138
2022-09-28,19104.62109375,19688.34375,18553.296875,19426.720703125,53071298734,234283743.87934905,31419898493798.69,3245541.848859748
2022-09-29,19427.779296875,19589.265625,18924.353515625,19573.05078125,41037843771,222928606.67506388,31360548173145.0,2775712.7277221647
2022-09-30,19573.431640625,20109.849609375,19265.662109375,19431.7890625,43975248085,263461080.61598453,31360548173145.0,2587327.687655887
2022-10-01,19431.10546875,19471.154296875,19231.08203125,19312.095703125,18719537670,282168376.2810249,31360548173145.0,1450113.1618801192
2022-10-02,19311.849609375,19370.30859375,18970.62109375,19044.107421875,20765955327,244753784.95094424,31360548173145.0,1197649.4389986398
2022-10-03,19044.068359375,19653.54296875,19025.2265625,19623.580078125,30484729489,240076961.03468415,31360548173145.0,2421937.1087675253
2022-10-04,19623.583984375,20380.34375,19523.83984375,20336.84375,35887278685,254107432.78346437,31360548173145.0,2470136.433384029
2022-10-05,20335.900390625,20343.748046875,19801.80078125,20160.716796875,33223790572,272814728.44850475,31360548173145.0,2144871.821332041
2022-10-06,20161.0390625,20408.392578125,19900.087890625,19955.443359375,34711412966,247871667.56178424,31360548173145.0,1718745.064993171
2022-10-07,19957.55859375,20041.0859375,19395.79296875,19546.849609375,29227315390,266578963.2268246,31360548173145.0,1779581.6874984638
2022-10-08,19546.328125,19601.6953125,19299.4140625,19416.568359375,16437423167,272814728.44850475,31360548173145.0,1452643.7094669903
2022-10-09,19417.478515625,19542.5390625,19349.259765625,19446.42578125,16837262532,246312726.25636423,31360548173145.0,1512885.741051015
2022-10-10,19446.416015625,19515.466796875,19102.978515625,19141.484375,27425022774,281762541.4868823,33738662001569.633,2316428.003941476
2022-10-11,19139.0,19241.9609375,18925.603515625,19051.41796875,28711532910,277924882.20287925,35610794164372.0,2655452.170246279
2022-10-12,19052.646484375,19203.19921875,19029.7578125,19157.4453125,24950173846,242520438.6101558,35610794164372.0,2379349.684720743
2022-10-13,19156.966796875,19453.328125,18319.822265625,19382.904296875,44219840004,253141771.68797284,35610794164372.0,2738882.9441652996
2022-10-14,19382.533203125,19889.146484375,19115.408203125,19185.65625,38452356727,276154660.02324307,35610794164372.0,1979394.524742859
2022-10-15,19185.4375,19212.541015625,19019.25,19067.634765625,16192235532,269073771.3046984,35610794164372.0,897539.1078840513
2022-10-16,19068.9140625,19389.603515625,19068.9140625,19268.09375,17988916650,254911993.867609,35610794164372.0,836631.3579371872
2022-10-17,19268.5625,19635.802734375,19173.333984375,19550.7578125,27472552998,265533326.945426,35610794164372.0,1527703.4443137392
2022-10-18,19550.466796875,19666.994140625,19144.76953125,19334.416015625,30580012344,251371549.5083366,35610794164372.0,2248936.216591104
2022-10-19,19335.02734375,19348.416015625,19127.6875,19139.53515625,22425387184,267303549.1250622,35610794164372.0,2344968.418260424
2022-10-20,19138.0859375,19315.19921875,18971.458984375,19053.740234375,24493974420,256682216.04724517,35610794164372.0,1777927.965661052
2022-10-21,19053.203125,19237.384765625,18770.970703125,19172.46875,32459287866,276154660.02324307,35610794164372.0,1862711.191530962
2022-10-22,19172.380859375,19248.068359375,19132.244140625,19208.189453125,16104440957,240750216.4305196,35610794164372.0,1261099.294643949
2022-10-23,19207.734375,19646.65234375,19124.197265625,19567.0078125,22128794335,274506216.9071191,35626599175758.016,1297836.7858057516
2022-10-24,19567.76953125,19589.125,19206.32421875,19345.572265625,30202235805,249031192.74934924,36835682546788.0,1844797.6466453776
2022-10-25,19344.96484375,20348.412109375,19261.447265625,20095.857421875,47761524910,223395628.7898574,36835682546788.0,1891425.340954984
2022-10-26,20092.236328125,20938.134765625,20076.1171875,20770.44140625,58895950537,283822315.2658024,36835682546788.0,2570391.3850524626
2022-10-27,20772.802734375,20854.044921875,20255.373046875,20285.8359375,49625110402,247200081.03795695,36835682546788.0,2653049.6426012316
2022-10-28,20287.95703125,20724.98046875,20086.068359375,20595.3515625,43994715910,291146762.1113715,36835682546788.0,1819986.147359374
2022-10-29,20595.103515625,20988.39453125,20566.484375,20818.4765625,40369840645,261848974.7290952,36835682546788.0,1846580.7331104984
2022-10-30,20817.982421875,20917.005859375,20547.462890625,20635.603515625,31486345556,247200081.03795695,36835682546788.0,1323024.3160765
2022-10-31,20633.6953125,20795.3203125,20287.458984375,20495.7734375,45668466815,316782326.0708633,36835682546788.0,2101561.4841118557
2022-11-01,20494.8984375,20647.2890625,20359.845703125,20485.2734375,39819303159,263680086.4404874,36835682546788.0,2112775.542126166
2022-11-02,20482.958984375,20742.810546875,20087.134765625,20159.50390625,55552169483,223395628.7898574,36835682546788.0,2461202.9228104325
2022-11-03,20162.689453125,20382.095703125,20086.240234375,20209.98828125,43228750179,300302320.6683329,36835682546788.0,3427399.934423203
2022-11-04,20208.76953125,21209.560546875,20188.01953125,21147.23046875,64072727950,236213410.7696033,36835682546788.0,3677486.708537386
2022-11-05,21144.83203125,21446.88671875,21097.634765625,21282.69140625,37846047609,276497868.4202333,36835682546788.0,1912637.8599863176
2022-11-06,21285.056640625,21345.376953125,20920.19140625,20926.486328125,35082693210,250862304.46074155,36835682546788.0,3904182.570971956
2022-11-07,20924.62109375,21053.24609375,20489.97265625,20602.81640625,53510852236,263186945.48747677,36766791551487.06,3924826.372319456
2022-11-08,20600.671875,20664.607421875,17603.544921875,18541.271484375,118992465607,297875786.9173795,36762198818467.0,2127550.488696613
2022-11-09,18543.76171875,18590.458984375,15682.6923828125,15880.7802734375,102905151606,272291363.5011629,36762198818467.0,3710317.251600004
2022-11-10,15883.158203125,18054.3125,15834.0185546875,17586.771484375,83202283721,268636445.8702748,36762198818467.0,3918655.7651363993
2022-11-11,17583.251953125,17650.943359375,16543.482421875,17034.29296875,55871616488,244879481.2695022,36762198818467.0,4083747.7806559545
2022-11-12,17036.875,17066.67578125,16651.775390625,16799.185546875,29717699419,305185622.17915577,36762198818467.0,2511160.2204935485
2022-11-13,16799.72265625,16920.765625,16320.634765625,16353.365234375,27209183682,235742187.19228196,36762198818467.0,3371576.6816561674
2022-11-14,16352.0283203125,17109.32421875,15872.94140625,16618.19921875,49630243054,224777434.2996177,36762198818467.0,3181831.0516961063
2022-11-15,16617.484375,17051.962890625,16542.55078125,16884.61328125,36599436183,283256116.39382714,36762198818467.0,2704574.949456217
2022-11-16,16884.341796875,16960.294921875,16430.111328125,16669.439453125,33925512989,274118822.31660694,36762198818467.0,2197904.1846294017
2022-11-17,16670.42578125,16726.439453125,16460.68359375,16687.517578125,27868914022,252189316.5312784,36762198818467.0,1608293.9950869407
2022-11-18,16687.912109375,16947.05859375,16564.611328125,16697.77734375,26862218609,254016775.34672245,36762198818467.0,1797707.168834353
2022-11-19,16696.220703125,16797.876953125,16570.41015625,16711.546875,16106223492,268636445.8702748,36762198818467.0,1188723.0113534098
2022-11-20,16712.919921875,16746.779296875,16248.6923828125,16291.83203125,21313378652,272375605.3694332,36773572356982.41,1633639.7550753946
2022-11-21,16291.2236328125,16291.2236328125,15599.046875,15787.2841796875,37429485518,236949653.97082296,36950494067222.0,1744871.1383014452
2022-11-22,15782.30078125,16253.0478515625,15656.6064453125,16189.76953125,30726828760,231439196.90173405,36950494067222.0,1528416.0096948573
2022-11-23,16195.5888671875,16638.193359375,16170.5029296875,16610.70703125,32958875628,258991482.2471786,36950494067222.0,1271249.922801923
2022-11-24,16611.63671875,16771.474609375,16501.767578125,16604.46484375,26129037414,236949653.97082296,36950494067222.0,929311.3968511923
2022-11-25,16602.26953125,16603.31640625,16388.404296875,16521.841796875,18678255976,225928739.8326452,36950494067222.0,1517766.1015952455
2022-11-26,16521.576171875,16666.86328125,16416.228515625,16464.28125,18000008764,200213273.51023027,36950494067222.0,794920.3345765442
2022-11-27,16463.8828125,16594.40625,16437.025390625,16444.626953125,20443898509,249807387.1320305,36950494067222.0,693341.9995760687
2022-11-28,16440.22265625,16482.93359375,16054.5302734375,16217.322265625,27743025156,255317844.20111936,36950494067222.0,988137.3833619938
2022-11-29,16217.6396484375,16522.2578125,16139.396484375,16444.982421875,23581685468,240623292.0168823,36950494067222.0,943505.6675236494
2022-11-30,16445.4765625,17190.9375,16445.4765625,17168.56640625,29523576583,253481025.1780897,36950494067222.0,867578.712561914
2022-12-01,17168.001953125,17197.498046875,16888.388671875,16967.1328125,22895392882,281033310.52353424,36950494067222.0,891519.367442129
2022-12-02,16968.68359375,17088.66015625,16877.880859375,17088.66015625,19539705127,229602377.8787045,36950494067222.0,814875.1287351571
2022-12-03,17090.09765625,17116.041015625,16888.140625,16908.236328125,16217776704,240623292.0168823,36950494067222.0,686948.1327285091
2022-12-04,16908.169921875,17157.767578125,16903.439453125,17130.486328125,16824520830,257154663.22414896,36950494067222.0,561992.0040751582
2022-12-05,17128.89453125,17378.15234375,16922.431640625,16974.826171875,22209086834,268175577.36232677,36950494067222.0,922708.7354684426
2022-12-06,16975.23828125,17091.86328125,16939.921875,17089.50390625,19889922369,231289584.01772717,34464833739061.23,806304.5718507229
2022-12-07,17089.505859375,17109.376953125,16750.55859375,16848.126953125,19675404389,292794732.7377177,34244331613176.0,894608.8607571822
2022-12-08,16847.349609375,17267.916015625,16788.783203125,17233.474609375,20496603770,284283257.94883054,34244331613176.0,942080.832787586
2022-12-09,17232.1484375,17280.546875,17100.8359375,17133.15234375,20328426366,258748833.5821692,34244331613176.0,881416.3850032636
2022-12-10,17134.220703125,17216.826171875,17120.68359375,17128.724609375,12706781969,262153423.49772403,34244331613176.0,675374.8720834216
2022-12-11,17129.7109375,17245.634765625,17091.8203125,17104.193359375,14122486832,250237358.793282,34244331613176.0,629574.6375548412
2022-12-12,17102.5,17212.564453125,16899.39453125,17206.4375,19617581341,243428178.96217236,34244331613176.0,869451.699343001
2022-12-13,17206.44140625,17930.0859375,17111.763671875,17781.318359375,26634741631,280878668.0332757,34244331613176.0,1262929.2437165785
2022-12-14,17782.06640625,18318.53125,17739.513671875,17815.650390625,25534481470,251939653.75105944,34244331613176.0,1372297.6011682807
2022-12-15,17813.64453125,17846.744140625,17322.58984375,17364.865234375,20964448341,236618999.1310626,34244331613176.0,1035331.2315554506
2022-12-16,17364.546875,17505.525390625,16584.701171875,16647.484375,24031608960,221298344.51106575,34244331613176.0,1122824.3291111407
2022-12-17,16646.982421875,16800.58984375,16614.029296875,16795.091796875,14463581825,234916704.1732852,34244331613176.0,788260.7326860706
2022-12-18,16795.609375,16815.38671875,16697.8203125,16757.9765625,10924354698,246832768.8777272,34244331613176.0,707201.717852375
2022-12-19,16759.041015625,16807.52734375,16398.13671875,16439.6796875,17221074814,233961255.1644386,34606598588472.793,1048878.135590823
2022-12-20,16441.787109375,17012.984375,16427.8671875,16906.3046875,22722096615,246114015.1556391,35364065900457.0,992503.2210049292
2022-12-21,16904.52734375,16916.80078125,16755.912109375,16817.53515625,14882945045,251387886.90897432,35364065900457.0,864794.505277045
2022-12-22,16818.380859375,16866.673828125,16592.408203125,16830.341796875,16441573050,237324228.90008065,35364065900457.0,821592.263027596
2022-12-23,16829.64453125,16905.21875,16794.458984375,16796.953125,15329265213,232050357.14674553,35364065900457.0,884534.8023663283
2022-12-24,16796.9765625,16864.703125,16793.52734375,16847.755859375,9744636213,156458195.34894204,35364065900457.0,605647.1398725724
2022-12-25,16847.505859375,16860.5546875,16755.25390625,16841.986328125,11656379938,247871972.4067509,35364065900457.0,575331.1691897305
2022-12-26,16842.25,16920.123046875,16812.369140625,16919.8046875,11886957804,226776485.39341035,35364065900457.0,659881.7812890987
2022-12-27,16919.291015625,16959.845703125,16642.072265625,16717.173828125,15748580239,202165083.87784645,35364065900457.0,741006.8047307775
2022-12-28,16716.400390625,16768.169921875,16497.556640625,16552.572265625,17005713920,295336818.18676704,35364065900457.0,873018.2612190844
2022-12-29,16552.322265625,16651.755859375,16508.68359375,16642.341796875,14472237479,247871972.4067509,35364065900457.0,869143.2756851362
2022-12-30,16641.330078125,16643.427734375,16408.474609375,16602.5859375,15929162910,277757245.6756499,35364065900457.0,886838.7021504453
2022-12-31,16603.673828125,16628.986328125,16517.51953125,16547.49609375,11239186456,274241331.1734265,35364065900457.0,626344.3208336479
2023-01-01,16547.9140625,16630.439453125,16521.234375,16625.080078125,9244361700,272483373.92231476,35364065900457.0,557067.332262394
2023-01-02,16625.509765625,16759.34375,16572.228515625,16688.470703125,12097775227,274241331.1734265,35364065900457.0,687118.9776571828
2023-01-03,16688.84765625,16760.447265625,16622.37109375,16679.857421875,13903079207,261883481.8059322,34209069922954.273,826711.6094618037
2023-01-04,16680.205078125,16964.5859375,16667.763671875,16863.23828125,18421743322,242356482.01087615,34093570325204.0,873364.0109654499
2023-01-05,16863.47265625,16884.021484375,16790.283203125,16836.736328125,13692758566,266083690.039913,34093570325204.0,880423.9940730534
2023-01-06,16836.47265625,16991.994140625,16716.421875,16951.96875,14413662913,305064103.23047346,34093570325204.0,996723.0636320309
2023-01-07,16952.1171875,16975.017578125,16914.19140625,16955.078125,7714767174,260999288.3194051,34093570325204.0,746382.9465509554
2023-01-08,16954.146484375,17091.14453125,16924.05078125,17091.14453125,9768827914,259304487.74590245,34093570325204.0,713516.5269486653
2023-01-09,17093.9921875,17389.95703125,17093.9921875,17196.5546875,18624736866,257609687.17239985,34093570325204.0,1053342.293093283
2023-01-10,17192.94921875,17484.720703125,17162.990234375,17446.29296875,15808338949,286421296.9219445,34093570325204.0,976337.6001155048
2023-01-11,17446.359375,17934.896484375,17337.994140625,17934.896484375,18372283782,249135684.30488667,34093570325204.0,861426.9800475255
2023-01-12,18117.59375,19030.087890625,17995.203125,18869.587890625,34971338710,255914886.5988972,34093570325204.0,1084938.9204250053
2023-01-13,18868.90625,19964.322265625,18753.1640625,19909.57421875,29225029694,269473291.1869182,34093570325204.0,1086017.611230299
2023-01-14,19910.537109375,21075.142578125,19907.828125,20976.298828125,38967784639,289810898.0689498,34093570325204.0,923781.2199786324
2023-01-15,20977.484375,20993.748046875,20606.986328125,20880.798828125,19298407543,280250606.7848099,34586995580398.72,752455.5370939483
2023-01-16,20882.224609375,21360.875,20715.74609375,21169.6328125,26792494050,274688843.2470833,37590453655497.0,828838.3479693823
2023-01-17,21175.833984375,21438.66015625,20978.533203125,21161.51953125,24999983362,291506527.527517,37590453655497.0,1006166.2339713434
2023-01-18,21161.05078125,21564.501953125,20541.544921875,20688.78125,30005625418,261608422.14007932,37590453655497.0,900026.6785086121
2023-01-19,20686.74609375,21163.01171875,20685.380859375,21086.79296875,21152848261,270951580.07365364,37590453655497.0,814820.2785567177
2023-01-20,21085.373046875,22692.357421875,20919.126953125,22676.552734375,28799154319,246659369.44636056,37590453655497.0,827030.5738233835
2023-01-21,22677.427734375,23282.34765625,22511.833984375,22777.625,32442278429,257871158.96664968,37590453655497.0,838929.5034871416
2023-01-22,22777.986328125,23056.73046875,22387.900390625,22720.416015625,24746386230,282163369.59394276,37590453655497.0,650097.114125325
2023-01-23,22721.087890625,23126.486328125,22654.3046875,22934.431640625,26518700512,295243790.7009466,37590453655497.0,848769.1028921938
2023-01-24,22929.626953125,23134.01171875,22549.744140625,22636.46875,26405069715,241053474.68621597,37590453655497.0,759210.1265135878
2023-01-25,22639.267578125,23722.099609375,22406.076171875,23117.859375,30685366709,327010527.67509925,37590453655497.0,847506.3279130658
2023-01-26,23108.955078125,23237.078125,22911.373046875,23032.77734375,26357839322,289637895.9408021,37590453655497.0,784070.9508340667
2023-01-27,23030.716796875,23417.720703125,22654.59375,23078.728515625,25383335641,287769264.3540873,37590453655497.0,789086.1864345849
2023-01-28,23079.96484375,23165.896484375,22908.845703125,23031.08984375,14712928379,313930106.5680952,37590453655497.0,517435.0475324572
2023-01-29,23031.44921875,23919.890625,22985.0703125,23774.56640625,27423687259,311001352.7915209,38858880377385.3,573135.4241984705
2023-01-30,23774.6484375,23789.34765625,22657.58203125,22840.138671875,27205595568,269948142.5149194,39350942467773.0,924370.823439952
2023-01-31,22840.796875,23225.021484375,22765.568359375,23139.283203125,22837828665,224956785.42909947,39350942467773.0,908323.2859659084
2023-02-01,23137.8359375,23764.5390625,22877.75,23723.76953125,26683255504,267991996.55466637,39350942467773.0,911899.7637717148
2023-02-02,23720.82421875,24167.2109375,23468.595703125,23471.87109375,32066936882,283641164.23669064,39350942467773.0,776455.8471580569
2023-02-03,23469.412109375,23678.103515625,23279.955078125,23449.322265625,27083066007,260167412.7136542,39350942467773.0,809822.7737551205
2023-02-04,23446.3203125,23556.94921875,23291.794921875,23331.84765625,15639298538,266035850.5944133,39350942467773.0,507403.12963310286
2023-02-05,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605,297334185.95846194,39350942467773.0,540584.5652039285
2023-02-06,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542,289509602.11744976,39350942467773.0,671736.8866659637
2023-02-07,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471,277772726.3559315,39350942467773.0,630915.6804094125
2023-02-08,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758,269948142.5149194,39350942467773.0,659626.1379652941
2023-02-09,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185,316895645.5609923,39350942467773.0,828184.7830230664
2023-02-10,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594,287553456.1571967,39350942467773.0,1382005.017688827
2023-02-11,21651.841796875,21891.41015625,21618.44921875,21870.875,16356226232,291465748.0777028,39350942467773.0,834625.6894330408
2023-02-12,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406,313943411.7760057,39226483659863.44,699951.654461246
2023-02-13,21787.0,21898.4140625,21460.087890625,21808.1015625,23918742607,303650131.9290037,39156400059293.0,872938.391430793
2023-02-14,21801.822265625,22293.140625,21632.39453125,22220.8046875,26792596581,299757181.5196575,39156400059293.0,764498.9395732475
2023-02-15,22220.5859375,24307.841796875,22082.76953125,24307.841796875,32483312909,317275458.3617154,39156400059293.0,814499.2646493865
2023-02-16,24307.349609375,25134.1171875,23602.5234375,23623.474609375,39316664596,348419061.63648504,39156400059293.0,1009943.341510831
2023-02-17,23621.283203125,24924.041015625,23460.755859375,24565.6015625,41358451255,321168408.7710616,39156400059293.0,930402.371133152
2023-02-18,24565.296875,24798.8359375,24468.373046875,24641.27734375,19625427158,327007834.38508093,39156400059293.0,606231.260338933
2023-02-19,24640.02734375,25093.0546875,24327.642578125,24327.642578125,25555105670,315328983.1570423,39156400059293.0,498507.2752584315
2023-02-20,24336.623046875,25020.458984375,23927.91015625,24829.1484375,28987376573,286131855.0869458,39156400059293.0,698279.6512245615
2023-02-21,24833.048828125,25126.8515625,24200.36328125,24436.353515625,31252098714,325061359.18040776,39156400059293.0,835617.7136777074
2023-02-22,24437.41796875,24472.33984375,23644.318359375,24188.84375,30199996781,272506528.65423405,39156400059293.0,813277.0999975661
2023-02-23,24190.71875,24572.08984375,23693.919921875,23947.4921875,30476264066,332847259.9991002,39156400059293.0,840061.7218984256
2023-02-24,23946.0078125,24103.705078125,23007.072265625,23198.126953125,26811744928,262774152.6308686,39156400059293.0,850392.1135070135
2023-02-25,23200.125,23210.2109375,22861.55859375,23175.375,16100721565,227840889.77873337,42835295924696.13,569976.5627770093
2023-02-26,23174.150390625,23654.3671875,23084.220703125,23561.212890625,16644534842,359556658.1833338,43053844193928.0,550687.8074531516
2023-02-27,23561.451171875,23857.890625,23205.87890625,23522.87109375,22660763494,299630548.4861114,43053844193928.0,762396.4265359509
