Date,Open,High,Low,Close,Volume,hash-rate,difficulty,output-volume,volatility,ma_7,ma_30,close_lag_1,close_lag_3,hashrate_lag_1,daily_sentiment
2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,133766696.2189013,19932791027263.0,1487002.278888143,2221.078125,37103.37165178572,37784.20026041667,39097.859375,37334.3984375,136724465.12868512,0.0
2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,129803238.5531561,19932791027263.0,1403796.12825071,1685.80078125,38093.89118303572,37582.540625,40218.4765625,35552.515625,133766696.2189013,0.0
2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,121876323.22166562,19932791027263.0,1608456.6915326284,2340.7421875,38237.025669642855,37409.525651041666,40406.26953125,39097.859375,129803238.5531561,0.0
2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,128812374.13671976,19932791027263.0,1568658.0409144466,2073.99609375,38430.01227678572,37247.662369791666,38347.0625,40218.4765625,121876323.22166562,0.0
2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,122867187.63810194,19932791027263.0,1556124.0473470483,2931.40625,38208.990513392855,37207.155859375,38053.50390625,40406.26953125,128812374.13671976,0.0
2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,102059034.89293952,19932791027263.0,1079547.083586712,1524.734375,38218.041294642855,37034.926953125,35787.24609375,38347.0625,122867187.63810194,0.0
2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,104040763.72581212,19932791027263.0,1277754.7958710135,2627.41015625,37732.38950892857,36981.38046875,35615.87109375,38053.50390625,102059034.89293952,0.0
2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,104040763.72581212,19932791027263.0,1748728.0993405867,4425.705078125,36512.134765625,36786.04915364584,35698.296875,35787.24609375,104040763.72581212,0.0
2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,90168661.89570382,19932791027263.0,1936916.6581671324,4398.83203125,35383.476283482145,36710.5517578125,31676.693359375,35615.87109375,104040763.72581212,0.0
2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925,100077306.0600669,19932791027263.0,1822712.0643850984,2980.77734375,34722.89983258928,36544.4533203125,32505.66015625,35698.296875,90168661.89570382,0.0
2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116,104040763.72581212,19932791027263.0,1857830.353326233,2843.63671875,34238.46177455357,36419.79381510417,33723.02734375,31676.693359375,100077306.0600669,0.0
2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226,108995085.80799364,19932791027263.0,2377849.556671677,4136.361328125,33645.68080357143,36164.579817708334,34662.4375,32505.66015625,104040763.72581212,0.0
2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521,88186933.06283121,19932791027263.0,1775215.192297923,2453.0859375,33155.73883928572,35956.2234375,31637.779296875,33723.02734375,108995085.80799364,0.0
2021-06-27,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894,58461000.569742054,19932791027263.0,1374020.9571261848,2584.37109375,33005.931361607145,35921.29140625,32186.27734375,34662.4375,88186933.06283121,0.0
2021-06-28,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752,86205204.22995861,19932791027263.0,1568948.173757771,1317.81640625,33399.88030133928,35915.233723958336,34649.64453125,31637.779296875,58461000.569742054,0.0
2021-06-29,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044,89177797.47926754,19932791027263.0,1376609.2013269826,2289.625,33880.18275669643,35921.555338541664,34434.3359375,32186.27734375,86205204.22995861,0.0
2021-06-30,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099,88186933.06283121,19932791027263.0,1238334.3560761532,1988.60546875,34068.441127232145,35845.1546875,35867.77734375,34649.64453125,89177797.47926754,0.0
2021-07-01,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079,94132119.56144908,19932791027263.0,1644452.3164745774,2152.203125,33912.68108258928,35741.39440104167,35040.8359375,34434.3359375,88186933.06283121,0.0
2021-07-02,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942,89177797.47926754,19932791027263.0,1732809.496393811,1168.91015625,34235.43359375,35618.78997395833,33572.1171875,35867.77734375,94132119.56144908,0.0
2021-07-03,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643,98706076.21227616,15634861856766.195,1296389.1614878166,1506.56640625,34590.04352678572,35467.44934895833,33897.046875,35040.8359375,89177797.47926754,0.0
2021-07-04,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911,82108836.0775171,14363025673660.0,1587004.7076152116,1541.08984375,34681.20591517857,35413.895182291664,34668.546875,33572.1171875,98706076.21227616,0.0
2021-07-05,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282,94246664.01941094,14363025673660.0,1440760.8578943606,2070.68359375,34582.872767857145,35353.69674479167,35287.78125,33897.046875,82108836.0775171,0.0
2021-07-06,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870,101386562.80876024,14363025673660.0,1332945.629839787,1438.6171875,34349.646763392855,35299.457291666666,33746.00390625,34668.546875,94246664.01941094,0.0
2021-07-07,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,87820755.10899657,14363025673660.0,1325686.4933679493,1158.375,34180.28850446428,35309.277994791664,34235.1953125,35287.78125,101386562.80876024,0.0
2021-07-08,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,99244593.17195548,14363025673660.0,3251402.8090853877,1774.72265625,34081.0390625,35289.4359375,33855.328125,33746.00390625,87820755.10899657,0.0
2021-07-09,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,93532674.14047602,14363025673660.0,3425602.0530440975,1723.412109375,34066.89118303572,35171.198958333334,32877.37109375,34235.1953125,99244593.17195548,0.0
2021-07-10,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,114952370.50852396,14363025673660.0,1855040.5895289655,1093.05859375,33902.88727678572,35065.1296875,33798.01171875,33855.328125,93532674.14047602,0.0
2021-07-11,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,89248734.86686642,14363025673660.0,1858544.099792732,1237.96484375,33753.23102678572,34961.98932291667,33520.51953125,32877.37109375,114952370.50852396,0.0
2021-07-12,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,89962724.74580133,14363025673660.0,1676904.1636154528,1894.84765625,33668.92299107143,34882.100390625,34240.1875,33798.01171875,89248734.86686642,0.0
2021-07-13,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,97102623.53515066,14363025673660.0,1515231.3406751284,1065.681640625,33449.898716517855,34668.905924479164,33155.84765625,33520.51953125,89962724.74580133,0.0
2021-07-14,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,121378279.41893832,14363025673660.0,1504272.591367684,1422.2734375,33302.330078125,34422.36829427083,32702.025390625,34240.1875,97102623.53515066,0.0
2021-07-15,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,91390704.5036712,14363025673660.0,1849483.7770742795,1983.931640625,33145.66713169643,34134.850325520834,32822.34765625,33155.84765625,121378279.41893832,0.0
2021-07-16,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,107098481.84023967,14363025673660.0,1829236.3209806392,1117.732421875,32806.17103794643,33903.99954427083,31780.73046875,32702.025390625,91390704.5036712,0.0
2021-07-17,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,101997588.09440474,14348541098817.076,1858454.2191117576,711.955078125,32522.249441964286,33686.651692708336,31421.5390625,32822.34765625,107098481.84023967,0.0
2021-07-18,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,97872242.0886884,13672594272814.0,1172816.4185356626,1183.50390625,32173.19559151786,33553.63717447917,31533.068359375,31780.73046875,101997588.09440474,0.0
2021-07-19,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545,115543619.13247934,13672594272814.0,1798945.0790203237,1322.125,31839.193359375,33393.7025390625,31796.810546875,31421.5390625,97872242.0886884,0.0
2021-07-20,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245,82919538.43624988,13672594272814.0,1820526.0196784767,1645.232421875,31425.66796875,33197.337565104164,30817.83203125,31533.068359375,115543619.13247934,0.0
2021-07-21,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559,98551910.4365265,13672594272814.0,1875543.767030717,3226.142578125,31324.003069196428,33211.80423177083,29807.34765625,31796.810546875,82919538.43624988,0.0
2021-07-22,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518,103989257.2192314,13672594272814.0,1808323.320646292,831.1015625,31400.056640625,33205.3857421875,32110.693359375,30817.83203125,98551910.4365265,0.0
2021-07-23,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192,91755226.95814537,13672594272814.0,1752077.6797736164,1523.658203125,31708.629743303572,33200.66985677083,32313.10546875,29807.34765625,103989257.2192314,0.0
2021-07-24,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865,104668925.56706952,13672594272814.0,1502292.7798650577,1065.53125,32102.82645089286,33188.33678385417,33581.55078125,32110.693359375,91755226.95814537,0.0
2021-07-25,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287,103989257.2192314,13672594272814.0,1464218.165195532,1483.08984375,32610.451729910714,33312.083723958334,34292.4453125,32313.10546875,104668925.56706952,0.0
2021-07-26,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212,101950252.17571706,13672594272814.0,2298723.5434574555,5212.36328125,33541.837890625,33483.792317708336,35350.1875,33581.55078125,103989257.2192314,0.0
2021-07-27,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560,115543619.13247934,13672594272814.0,7397981.684517844,2965.21484375,34913.20842633928,33642.368880208334,37337.53515625,34292.4453125,101950252.17571706,0.0
2021-07-28,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695,106707930.61058386,13672594272814.0,4070288.15811901,1953.6328125,36039.66741071428,33827.754557291664,39406.94140625,35350.1875,115543619.13247934,0.0
2021-07-29,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027,108746935.6540982,13672594272814.0,2612465.1141455527,1241.01171875,37138.998325892855,33965.776041666664,39995.90625,37337.53515625,106707930.61058386,0.0
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960,112824945.7411269,13672594272814.0,1811007.7041541955,3838.19140625,38375.283482142855,34205.59973958333,40008.421875,39406.94140625,108746935.6540982,0.0
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343,112465862.1258896,14319158983942.734,2044926.841771315,1120.6171875,39422.96205357143,34474.069010416664,42235.546875,39995.90625,112824945.7411269,0.0
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115,110975800.79118258,14496442856349.0,3288590.183362305,3000.73828125,40083.634486607145,34676.66393229167,41626.1953125,40008.421875,112465862.1258896,0.0
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436,103048957.87752669,14496442856349.0,2706714.7531851646,1672.83203125,40349.978794642855,34827.77721354167,39974.89453125,42235.546875,110975800.79118258,0.0
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450,121785132.03707698,14496442856349.0,2488175.132468804,1967.98046875,40170.841517857145,34923.283854166664,39201.9453125,41626.1953125,103048957.87752669,0.0
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724,98004603.29610927,14496442856349.0,2373221.5531227635,2363.1328125,40135.35546875,35123.33385416667,38152.98046875,39974.89453125,121785132.03707698,0.0
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017,115299533.28954034,14496442856349.0,1837056.0634328253,3883.9296875,40258.37444196428,35344.479166666664,39747.50390625,39201.9453125,98004603.29610927,0.0
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046,114578911.20648073,14496442856349.0,2004227.1469750272,3339.48046875,40341.36774553572,35643.184895833336,40869.5546875,38152.98046875,115299533.28954034,0.0
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141,120343887.87095772,14496442856349.0,1888212.3147366503,2071.29296875,40759.8828125,36032.46588541667,42816.5,39747.50390625,114578911.20648073,0.0
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750,113858289.12342106,14496442856349.0,1756552.9427316815,1950.44140625,41306.05747767857,36365.802734375,44555.80078125,40869.5546875,120343887.87095772,0.0
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049,109534556.62506332,14496442856349.0,1920458.2544779351,3608.14453125,42329.408482142855,36793.965494791664,43798.1171875,42816.5,113858289.12342106,0.0
2021-08-10,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517,118902643.70483848,14496442856349.0,1837738.1573076136,1932.43359375,43391.13002232143,37172.126953125,46365.40234375,44555.80078125,109534556.62506332,0.0
2021-08-11,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073,105931446.20976518,14496442856349.0,2256473.3253916935,1383.921875,44226.29185267857,37586.719921875,45585.03125,43798.1171875,118902643.70483848,0.0
2021-08-12,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826,108813934.5420037,14496442856349.0,1892160.6001472785,2367.46484375,44734.68247767857,37977.59537760416,45593.63671875,46365.40234375,105931446.20976518,0.0
2021-08-13,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539,108175319.62792765,15324761487407.408,1662561.3585278925,3549.55859375,45445.65680803572,38476.62779947917,44428.2890625,45585.03125,108813934.5420037,0.0
2021-08-14,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442,126820808.5468918,15556093717703.0,1747047.1199523583,1921.05078125,45808.677455357145,38987.16829427083,47793.3203125,45593.63671875,108175319.62792765,0.0
2021-08-15,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446,140740165.58252627,15556093717703.0,1773893.0252111347,1777.515625,46272.80412946428,39508.01712239583,47096.9453125,44428.2890625,126820808.5468918,0.0
2021-08-16,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610,124500915.7076194,15556093717703.0,2342566.491913669,2297.77734375,46221.244419642855,39990.39765625,47047.00390625,47793.3203125,140740165.58252627,0.0
2021-08-17,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600,133007189.45161822,15556093717703.0,2411529.078434651,2627.15234375,46094.1484375,40420.34928385416,46004.484375,47096.9453125,124500915.7076194,0.0
2021-08-18,44686.75,45952.0625,44364.02734375,44801.1875,32194123075,104395177.76725852,15556093717703.0,2730229.536729336,1588.03515625,45980.94140625,40886.4611328125,44695.359375,47047.00390625,133007189.45161822,0.0
2021-08-19,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299,119087832.41598378,15556093717703.0,2580776.052760663,2972.4453125,46307.982700892855,41450.135481770834,44801.1875,46004.484375,104395177.76725852,0.0
2021-08-20,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452,123727618.0945286,15556093717703.0,2300800.7630459615,2691.4453125,46528.81919642857,42024.418229166666,46717.578125,44695.359375,119087832.41598378,0.0
2021-08-21,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312,131460594.22543664,15556093717703.0,2424895.858515853,1404.8203125,46787.18303571428,42577.497786458334,49339.17578125,44801.1875,123727618.0945286,0.0
2021-08-22,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378,126820808.5468918,15556093717703.0,1809055.8831505936,1271.66796875,47112.1328125,43102.16783854167,48905.4921875,46717.578125,131460594.22543664,0.0
2021-08-23,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719,152339629.77888831,15556093717703.0,3171076.846912781,1407.47265625,47618.08482142857,43610.624609375,49321.65234375,49339.17578125,126820808.5468918,0.0
2021-08-24,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834,119087832.41598378,15556093717703.0,8152009.30387915,2191.65234375,48048.193080357145,44022.488932291664,49546.1484375,48905.4921875,152339629.77888831,0.0
2021-08-25,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931,130687447.2547367,16431142929372.8,4217114.320627692,2039.265625,48642.421875,44409.93072916667,47706.1171875,49321.65234375,119087832.41598378,0.0
2021-08-26,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568,127844614.11993945,17615033039279.0,4701248.281812728,2941.80078125,48674.513392857145,44661.106640625,48960.7890625,49546.1484375,130687447.2547367,0.0
2021-08-27,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995,127844614.11993945,17615033039279.0,3920236.864879635,2718.50390625,48634.44084821428,44963.19869791667,46942.21875,47706.1171875,127844614.11993945,0.0
2021-08-28,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401,123466373.91035248,17615033039279.0,3498033.5672179097,784.265625,48633.99944196428,45259.664713541664,49058.66796875,48960.7890625,127844614.11993945,0.0
2021-08-29,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240,136601094.53911337,17615033039279.0,3649542.150278099,1718.2578125,48563.73939732143,45479.47421875,48902.40234375,46942.21875,123466373.91035248,0.0
2021-08-30,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016,118212485.65884812,17615033039279.0,4016524.505739189,1975.33203125,48207.85881696428,45660.433854166666,48829.83203125,49058.66796875,136601094.53911337,0.0
2021-08-31,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427,126093318.03610466,17615033039279.0,3858631.497890583,1439.45703125,48130.79743303572,45900.16028645833,47054.984375,48902.40234375,118212485.65884812,0.0
2021-09-01,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125,119963781.7426829,17615033039279.0,4131376.2110228473,2548.65234375,48114.54575892857,46221.66302083333,47166.6875,48829.83203125,126093318.03610466,0.0
2021-09-02,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319,130471558.2456916,17615033039279.0,4193550.727170567,1691.1015625,48455.33203125,46594.15442708333,48847.02734375,47054.984375,119963781.7426829,0.0
2021-09-03,49288.25,50982.2734375,48386.0859375,50025.375,43206179619,129595910.20377424,17615033039279.0,3019348.47634818,2596.1875,48593.43303571428,46936.75013020833,49327.72265625,47166.6875,130471558.2456916,0.0
2021-09-04,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794,135725446.49719596,17615033039279.0,2784449.2082709754,996.80078125,48742.321986607145,47239.25247395833,50025.375,48847.02734375,129595910.20377424,0.0
2021-09-05,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319,143606278.8744525,17615033039279.0,2173011.2349828053,2330.08203125,49159.97600446428,47537.14947916667,49944.625,49327.72265625,135725446.49719596,0.0
2021-09-06,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426,150611463.20979166,17615033039279.0,3562101.2749646944,1647.26171875,49956.911830357145,47806.40729166667,51753.41015625,50025.375,143606278.8744525,0.0
2021-09-07,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683,133974150.4133612,17615033039279.0,3817589.215276094,9568.55859375,49906.11774553572,47906.841015625,52633.53515625,49944.625,150611463.20979166,0.0
2021-09-08,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488,129910433.67934506,18403887482923.09,3319896.377258608,2772.66015625,49512.455357142855,47897.707291666666,46811.12890625,51753.41015625,133974150.4133612,0.0
2021-09-09,45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013,125412870.36132078,18415156832118.0,3844313.127445629,1592.2109375,49092.98381696428,47924.58697916667,46091.390625,52633.53515625,129910433.67934506,0.0
2021-09-10,46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597,124497447.94992428,18415156832118.0,9990174.840530356,2687.2578125,48358.48883928572,47900.929427083334,46391.421875,46811.12890625,125412870.36132078,0.0
2021-09-11,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245,135482516.8866823,18415156832118.0,5579844.2526097195,1151.02734375,47680.89341517857,47926.70169270833,44883.91015625,46091.390625,124497447.94992428,0.0
2021-09-12,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161,134567094.4752858,18415156832118.0,4486070.983122285,1574.41796875,46868.01618303572,47869.03333333333,45201.45703125,46391.421875,135482516.8866823,0.0
2021-09-13,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253,145552163.4120438,18415156832118.0,10039426.29419657,3007.359375,45772.236049107145,47797.904296875,46063.26953125,44883.91015625,134567094.4752858,0.0
2021-09-14,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880,153790965.11461234,18415156832118.0,11250928.22510068,2465.79296875,45812.43080357143,47799.420572916664,44963.07421875,45201.45703125,145552163.4120438,0.0
2021-09-15,47098.0,48450.46875,46773.328125,48176.34765625,30484496466,129989982.41830328,18415156832118.0,3971923.070993763,1677.140625,46110.28180803572,47871.816015625,47092.4921875,46063.26953125,153790965.11461234,0.0
2021-09-16,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754,124497447.94992428,18415156832118.0,4342009.638194258,1407.26953125,46309.13002232143,47974.749348958336,48176.34765625,44963.07421875,129989982.41830328,0.0
2021-09-17,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711,134567094.4752858,18415156832118.0,3488122.3132882356,1328.3984375,46649.64564732143,48056.96041666667,47783.359375,47092.4921875,124497447.94992428,0.0
2021-09-18,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451,141890473.7664578,18415156832118.0,3012660.2516417275,1704.49609375,47089.20368303572,48108.986588541666,47267.51953125,48176.34765625,134567094.4752858,0.0
2021-09-19,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648,146467585.8234403,18415156832118.0,2509473.337319742,1408.5625,47260.19642857143,48039.68802083333,48278.36328125,47783.359375,141890473.7664578,0.0
2021-09-20,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642,150129275.4690263,18415156832118.0,5600407.119709156,4729.28515625,46957.443080357145,47837.631640625,47260.21875,47267.51953125,146467585.8234403,0.0
2021-09-21,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088,113928907.4435182,18632996500113.82,11240709.132023357,3820.0,46043.326450892855,47550.032421875,42843.80078125,48278.36328125,150129275.4690263,0.0
2021-09-22,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246,126546633.84005068,18997641161759.0,5028553.567940008,3352.98828125,45385.92075892857,47350.977734375,40693.67578125,47260.21875,113928907.4435182,0.0
2021-09-23,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430,155822347.6388684,18997641161759.0,4366740.344154855,1832.8359375,44973.31194196428,47257.277083333334,43574.5078125,42843.80078125,126546633.84005068,0.0
2021-09-24,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714,139767923.94274256,18997641161759.0,4244794.6065077465,4143.93359375,44340.7734375,47053.242447916666,44895.09765625,40693.67578125,155822347.6388684,0.0
2021-09-25,42840.890625,42996.2578125,41759.921875,42716.59375,31604717236,135990412.4848306,18997641161759.0,5211573.500413885,1236.3359375,43546.23493303572,46912.38828125,42839.75,43574.5078125,139767923.94274256,0.0
2021-09-26,42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077,131268523.16244064,18997641161759.0,3017206.0355365877,3070.83984375,42967.423549107145,46717.383984375,42716.59375,44895.09765625,135990412.4848306,0.0
2021-09-27,43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059,146378568.99408844,18997641161759.0,4261128.528784374,2122.61328125,42880.556361607145,46495.16158854167,43208.5390625,42839.75,131268523.16244064,0.0
2021-09-28,42200.8984375,42775.14453125,40931.6640625,41034.54296875,30214940550,143545435.4006545,18997641161759.0,3550791.367180739,1843.48046875,42929.251674107145,46235.318619791666,42235.73046875,42716.59375,146378568.99408844,0.0
2021-09-29,41064.984375,42545.2578125,40829.66796875,41564.36328125,30602359905,122769122.38213871,18997641161759.0,3983314.4597960454,1715.58984375,42642.088169642855,46052.29791666667,41034.54296875,43208.5390625,143545435.4006545,0.0
2021-09-30,41551.26953125,44092.6015625,41444.58203125,43790.89453125,31141681925,161488614.82573634,18997641161759.0,4383571.244689217,2648.01953125,42484.34486607143,45939.771484375,41564.36328125,42235.73046875,122769122.38213871,0.0
2021-10-01,43816.7421875,48436.01171875,43320.0234375,48116.94140625,42850641582,132212901.0269186,18997641161759.0,4456216.004444779,5115.98828125,43238.22935267857,45915.435286458334,43790.89453125,41034.54296875,161488614.82573634,0.0
2021-10-02,48137.46875,48282.0625,47465.49609375,47711.48828125,30614346492,177543038.52186212,18997641161759.0,3210288.2326443335,816.56640625,43951.78571428572,45861.560807291666,48116.94140625,41564.36328125,132212901.0269186,0.0
2021-10-03,47680.02734375,49130.69140625,47157.2890625,48199.953125,26638115879,141656679.6716985,18997641161759.0,3573483.963543816,1973.40234375,44664.84486607143,45800.71341145833,47711.48828125,43790.89453125,177543038.52186212,0.0
2021-10-04,48208.90625,49456.77734375,47045.00390625,49112.90234375,33383173002,147411968.39584854,19009120698769.46,3717018.769691592,2411.7734375,45647.29799107143,45772.98932291667,48199.953125,48116.94140625,141656679.6716985,0.0
2021-10-05,49174.9609375,51839.984375,49072.83984375,51514.8125,35873904236,162177735.83152118,19893045048575.0,4900821.263465611,2767.14453125,47144.47935267857,45765.03606770833,49112.90234375,47711.48828125,147411968.39584854,0.0
2021-10-06,51486.6640625,55568.46484375,50488.19140625,55361.44921875,49034730168,129544410.9385932,19893045048575.0,4931625.6860101335,5080.2734375,49115.49162946428,45855.966536458334,51514.8125,48199.953125,162177735.83152118,0.0
2021-10-07,55338.625,55338.625,53525.46875,53805.984375,36807860413,139433297.2697835,19893045048575.0,4510651.364560848,1813.15625,50546.21875,46089.12838541667,55361.44921875,49112.90234375,129544410.9385932,0.0
2021-10-08,53802.14453125,55922.98046875,53688.0546875,53967.84765625,34800873924,118666635.97428384,19893045048575.0,4004225.078015053,2234.92578125,51382.0625,46351.676953125,53805.984375,51514.8125,139433297.2697835,0.0
2021-10-09,53929.78125,55397.9453125,53735.14453125,54968.22265625,32491211414,148333294.9678548,19893045048575.0,3196245.454006735,1662.80078125,52418.73883928572,46637.5703125,53967.84765625,55361.44921875,118666635.97428384,0.0
2021-10-10,54952.8203125,56401.3046875,54264.2578125,54771.578125,39527792364,157233292.66592607,19893045048575.0,2806333.512513991,2137.046875,53357.54241071428,46967.15924479167,54968.22265625,53805.984375,148333294.9678548,0.0
2021-10-11,54734.125,57793.0390625,54519.765625,57484.7890625,42637331698,144377740.43537864,19893045048575.0,4364851.196116968,3273.2734375,54553.52622767857,47376.60364583333,54771.578125,53967.84765625,157233292.66592607,0.0
2021-10-12,57526.83203125,57627.87890625,54477.97265625,56041.05859375,41083758949,132511076.83795026,19893045048575.0,3511729.900635487,3149.90625,55200.1328125,47709.196614583336,57484.7890625,54968.22265625,144377740.43537864,0.0
2021-10-13,56038.2578125,57688.66015625,54370.97265625,57401.09765625,41684252783,167122178.99711636,19893045048575.0,3256483.42741312,3317.6875,55491.51116071428,48123.79739583333,56041.05859375,54771.578125,132511076.83795026,0.0
2021-10-14,57372.83203125,58478.734375,56957.07421875,57321.5234375,36615791366,135477742.7373074,19893045048575.0,2741066.673931458,1521.66015625,55993.73102678572,48464.76510416667,57401.09765625,57484.7890625,167122178.99711636,0.0
2021-10-15,57345.90234375,62757.12890625,56868.14453125,61593.94921875,51780081801,139433297.2697835,19893045048575.0,3849193.64901156,5888.984375,57083.174107142855,48912.01848958333,57321.5234375,56041.05859375,135477742.7373074,0.0
2021-10-16,61609.52734375,62274.4765625,60206.12109375,60892.1796875,34250964237,131522188.20483124,19893045048575.0,2939943.7528603044,2068.35546875,57929.45368303572,49348.979166666664,61593.94921875,57401.09765625,139433297.2697835,0.0
